x,y,vx,yaw,kappa
-39.3561940364435,-2.4712651339611713,10.0,-1.0478453982666287,-0.01353308328516701
-39.231144004990085,-2.688940913050343,10.0,-1.050630113573218,-0.00829573261855564
-39.106183761581924,-2.907515066521278,10.0,-1.052018930674277,-0.00275332909142802
-38.981094830238646,-3.126667496792624,10.0,-1.0520218353654605,0.0027198649297238385
-38.855658722831684,-3.346078084773045,10.0,-1.0506467446030068,0.008157509392829977
-38.72965695123242,-3.565426711371206,10.0,-1.047896002212723,0.013592369958044755
-38.60287102731228,-3.7843932574957724,10.0,-1.0437665071612627,0.019056298744355674
-38.47508246294268,-4.002657604055396,10.0,-1.0382498659935664,0.024580183370679118
-38.34607276999502,-4.219899631958766,10.0,-1.0313325751139908,0.030193842760251475
-38.2156234603407,-4.435799222114536,10.0,-1.0229962418390557,0.03592584746619497
-38.08351604585114,-4.6500362554313694,10.0,-1.013217856471181,0.0418032408803308
-37.949532038397756,-4.862290612817933,10.0,-1.0019701310776794,0.047851135928965505
-37.81345294985194,-5.07224217518289,10.0,-0.9892219241996008,0.05409216018899804
-37.67506029208513,-5.279570823434906,10.0,-0.9749387742831936,0.06054572141221882
-37.534135576968694,-5.483956438482644,10.0,-0.959083568050739,0.06722706611447907
-37.39046031637408,-5.685078901234771,10.0,-0.9416173730097182,0.0741461073747377
-37.24381602217268,-5.882618092599951,10.0,-0.9225004653816835,0.08130600585965399
-37.0939842062359,-6.076253893486848,10.0,-0.901693585261637,0.0887015022496261
-36.94074638043517,-6.265666184804129,9.976642450274296,-0.8791594489217357,0.0963170218249806
-36.78388405664188,-6.450534847460457,9.73059021737696,-0.854864542754648,0.10412460504226982
-36.623178746727454,-6.630539762364496,9.479361352749804,-0.8287812131396497,0.11208176294280099
-36.458411962563275,-6.805360810424912,9.22245574822866,-0.800890050177598,0.12012941316182142
-36.28936521602079,-6.974677872550371,8.959269034283825,-0.7711825396132501,0.12819011844893166
-36.11582001897138,-7.138170829649536,8.692889267214207,-0.7396639256979618,0.13616691820643595
-35.93755791593473,-7.29551955835493,8.463655245252022,-0.706359036589977,0.1436428918925587
-35.754441913900116,-7.446393265661225,8.345344909429842,-0.6717979322901269,0.14774458488280615
-35.56659206360326,-7.5904274919716075,8.220700924420058,-0.6362967265751448,0.15225884935095865
-35.37417898928072,-7.727251153768563,8.091499144804436,-0.5997752614987882,0.15716011729938992
-35.17737331516903,-7.85649316753458,7.959554834931141,-0.5621582543387992,0.16241377497182735
-34.97634566550475,-7.977782449752146,7.826710302970529,-0.5233768349875538,0.1679739708583941
-34.77126666452441,-8.090747916903744,7.694823464350551,-0.48337039983105734,0.17378139232202022
-34.56230693646458,-8.195018485471866,7.565757144446721,-0.4420887785704421,0.17976116896625924
-34.349637105561776,-8.290223071938996,7.4413688850784006,-0.39949468727861864,0.1858211260958533
-34.13342779605259,-8.375990592787621,7.323500995034724,-0.3555664099360308,0.19185067841895304
-33.913849632173545,-8.451949964500226,7.213970584962012,-0.3103006120739373,0.197720710314456
